,Filename,Truth,Inference,CER-upd,CER-2-u,,,CER,CER2
218,images/m01-038-s02-03.png.jpg,prepared the way for the Second Stage .,prepared the way for the Second Stage.,2.56,2.59,,,2.564102564,2.597402597
219,images/d06-063-s00-00.png.jpg,"In the days when most people were born ,","in the days when most people were born,",5,3.79,,,5,3.797468354
220,images/c03-084e-s01-00.png.jpg,"Last night's play in the "" Play of the","Last night's play in the "" Play of the",0,0,,,0,0
221,images/a01-107u-s04-00.png.jpg,""" The jackals bay",""" The jackals bay",0,0,,,0,0
222,images/r03-002-s00-02.png.jpg,poor Serena was an infant-in-arms as,poor Serena was an infant-in-arms as,0,0,,,0,0
223,images/g07-038-s01-01.png.jpg,divagations of her ' poor brother ' - so she,divagations of her'poor brother'- so glue,15.9,13.79,,,15.90909091,13.79310345
224,images/b01-113-s02-00.png.jpg,That is what he,That is what he,0,0,,,0,0
225,images/k02-062-s02-00.png.jpg,He turned his gaze away,He turned his gaze away,0,0,,,0,0
226,images/f07-042a-s00-00.png.jpg,"In China , for instance , dried rats are esteemed","In China, for instance, dried rats are esteemed",4.08,4.12,,,4.081632653,4.12371134
227,images/p02-115-s03-00.png.jpg,Don't,don't,20,11.11,,,20,11.11111111
228,images/g07-074a-s01-04.png.jpg,"or in part , those confidences which never","or in part, those confidence, which never",4.76,3.61,,,4.761904762,3.614457831
229,images/a05-025-s02-01.png.jpg,"Sir Francis , is equally convinced Mr.","Sir Francis, is equally convinced Mr.",2.63,2.66,,,2.631578947,2.666666667
230,images/g06-050n-s02-05.png.jpg,"patient and persevering , ' but he","patient and persevering, but he",8.82,8.95,,,8.823529412,8.955223881
231,images/m06-083-s06-00.png.jpg,' You will live among us and enjoy your life free,You will live among us and enjoy your life free,4.08,4.12,,,4.081632653,4.12371134
232,images/n06-148-s00-00.png.jpg,I saw several men running down towards,I saw several men running down towards,0,0,,,0,0
233,images/f03-182-s02-01.png.jpg,sympathy .,sympathy.,10,10.52,,,10,10.52631579
234,images/a03-059-s02-01.png.jpg,"unemployment , but there will be 21","unemployment, but there will be 21",2.85,2.89,,,2.857142857,2.898550725
235,images/k03-152-s02-00.png.jpg,They 're very much afraid that,They're very much afraid that,3.33,3.38,,,3.333333333,3.389830508
236,images/b04-054-s03-00.png.jpg,They will enjoy,They will enjoy,0,0,,,0,0
237,images/g06-037m-s01-00.png.jpg,Sir R. Peel,Sir R. Peel,0,0,,,0,0
238,images/j04-019-s00-00.png.jpg,The ingrowth of bismuth-210 was followed,The ingrowth of bismuth-210 was followed,0,0,,,0,0
239,images/m04-038-s03-00.png.jpg,The first intimation that all was not well came when a,She first intervention that she was not well some when a,20.37,12.14,,,20.37037037,12.14953271
240,images/l04-153-s04-02.png.jpg,"well , and he agreed that the missing cash is","well, and he agreed that the missing cash is",2.22,2.24,,,2.222222222,2.247191011
241,images/k07-067a-s04-00.png.jpg,Hers was flushed and lovely .,"Here was flushed, and lovely.",10.34,8.77,,,10.34482759,8.771929825
242,images/b04-060-s01-02.png.jpg,the British people .,the British people.,5,5.12,,,5,5.128205128
243,images/n03-120-s04-00.png.jpg,"Maybe big one four feet ,","maybe big one four feet,",8,6.12,,,8,6.12244898
244,images/m01-049-s02-02.png.jpg,his toes .,lip does.,40,26.31,,,40,26.31578947
245,images/p02-017-s00-03.png.jpg,table for the first time a few days ago .,table for the first time a few days ago.,2.43,2.46,,,2.43902439,2.469135802
246,images/c03-081b-s00-03.png.jpg,minds about her if she remained a flawed but,mind about her if she remained a flawed but,2.27,2.29,,,2.272727273,2.298850575
247,images/b04-134-s00-01.png.jpg,prosperity tomorrow .,prosperity tomorrow.,4.76,4.87,,,4.761904762,4.87804878
248,images/m02-072-s00-02.png.jpg,"wives , romanced about him in his absence .","wives, romanced about him in his absence.",4.65,4.7,,,4.651162791,4.705882353
249,images/m03-006-s05-00.png.jpg,It was most certainly an eerie,It was most certainly an eerie,0,0,,,0,0
250,images/m04-072-s00-00.png.jpg,The two-twenty to Llangrwl has failed to,The two-twenty to Llangrwl has failed to,0,0,,,0,0
251,images/c03-007f-s01-05.png.jpg,"the memory of "" - are seen as an inte-","the memory of "" - are seen as an inte-",0,0,,,0,0
252,images/d05-030-s04-02.png.jpg,was necessarily a menace .,was necessarily a menace.,3.84,3.92,,,3.846153846,3.921568627
253,images/a03-066-s00-00.png.jpg,Mr. Thorneycroft's main purpose will be to,Mr. Thorneycroft's main purpose will be to,0,0,,,0,0
254,images/b01-084-s03-02.png.jpg,which have set their hands to this plough .,which have set their hands to this plough,4.65,4.7,,,4.651162791,4.705882353
255,images/j06-030-s00-01.png.jpg,interchange was taking place between,introducing a mass fairly place between,41.66,25.35,,,41.66666667,25.35211268
256,images/k04-093-s00-01.png.jpg,"Santa Maria degli Angeli , and that except for a few beggars",Santa Maria degli Angeli and that except for a few beggars,3.33,3.36,,,3.333333333,3.361344538
257,images/m04-061-s09-01.png.jpg,and scour the countryside between here and The Traveller's Joy .,and never the countryside between here with the traveller's joy.,18.75,11.02,,,18.75,11.02362205
258,images/g06-011i-s05-01.png.jpg,man was a priest : here the priest is 1superceded by,man was a priest : here the priest is 1superceded by,0,0,,,0,0
259,images/h07-037-s00-02.png.jpg,bring custom to the shops and the,bring custom to the shops and the,0,0,,,0,0
260,images/p03-080-s03-00.png.jpg,Though Diana knew the name of every,Though Diana knew the name of every,0,0,,,0,0
261,images/g07-079a-s01-04.png.jpg,evidently not passed on that information ;,"evidently not passed on that information,",4.76,3.61,,,4.761904762,3.614457831
262,images/b01-009-s01-01.png.jpg,with attention .,with attention.,6.25,6.45,,,6.25,6.451612903
263,images/g04-072-s03-03.png.jpg,life .,life.,16.66,18.18,,,16.66666667,18.18181818
264,images/a01-003x-s02-02.png.jpg,that Labour should not take any steps which would,that Labour should not take any steps who would,6.12,5.15,,,6.12244898,5.154639175
265,images/b04-081-s06-00.png.jpg,And they never,And they never,0,0,,,0,0
266,images/e06-006-s01-00.png.jpg,"Both result in crowding ,","Both result in crowding,",4,4.08,,,4,4.081632653
267,images/e07-098-s01-04.png.jpg,"dahlias , chrysanthemums , salvias , sweet peas ,","dahlias, chrysanthemums, salvias, sweet peas,",8.16,8.24,,,8.163265306,8.24742268
268,images/a06-036-s00-03.png.jpg,rockets .,rockets.,11.11,11.76,,,11.11111111,11.76470588
269,images/n06-092-s02-01.png.jpg,"of responsible for her . ""","of responsible for her. """,3.84,3.92,,,3.846153846,3.921568627
270,images/g06-037r-s02-02.png.jpg,effective alleviation of his painful malady .,effective alleviation of his painful malady.,2.22,2.24,,,2.222222222,2.247191011
271,images/a01-117-s02-00.png.jpg,Then Mr. Brown swung his attack directly to the,Then Mr. Brown swung his attack directly to the,0,0,,,0,0
272,images/l01-095-s02-01.png.jpg,"sight of her youngest son , the doctor said , was the","sight of her youngest son, the doctor said, was the",3.77,3.8,,,3.773584906,3.80952381
273,images/f07-081a-s01-05.png.jpg,exponents of things that are,exponents of things that are,0,0,,,0,0
274,images/p03-080-s03-01.png.jpg,"member of the staff , distinguished or not ,","meissmen of the staff, distinguished or not,",15.9,12.64,,,15.90909091,12.64367816
275,images/j04-046-s00-04.png.jpg,on the algae until the metathesis has been,on the algae until the metathesis has been,0,0,,,0,0
276,images/p03-029-s01-01.png.jpg,"found they were off duty together , and","found they were off duty together, and",2.56,2.59,,,2.564102564,2.597402597
277,images/m01-032-s01-01.png.jpg,enough animation to produce a wan smile .,enough animation to produce a man smile.,4.87,3.7,,,4.87804878,3.703703704
278,images/g06-018r-s02-01.png.jpg,"been much rain and damp , but the temperature is high &","been much rain and damp, but the temperature is high &",1.81,1.83,,,1.818181818,1.834862385
279,images/g06-026d-s03-02.png.jpg,ment by the Duke of Wellington .,ment by the Duke of Wellington.,3.12,3.17,,,3.125,3.174603175
280,images/c03-096f-s00-00.png.jpg,"Only Mr. Lucas's actions , therefore , arose","Only Mr. Lucas's actions, therefore, arose",4.54,4.59,,,4.545454545,4.597701149
281,images/n03-079-s01-03.png.jpg,blouse and pantaloons .,blouse and pantaloons.,4.34,4.44,,,4.347826087,4.444444444
282,images/e07-101-s01-01.png.jpg,"it is very little more trouble than normal potting ,",it is very little more trouble than normal polling.,7.69,4.85,,,7.692307692,4.854368932
283,images/a01-020-s02-01.png.jpg,plans do not give the Africans the overall,plans do not give the Africans the overall,0,0,,,0,0
284,images/e04-083-s01-04.png.jpg,the hull is under construction .,the hull is under construction.,3.12,3.17,,,3.125,3.174603175
285,images/e07-098-s01-00.png.jpg,"First-class plants of tomatoes ,","First-class plants of tomatoes,",3.12,3.17,,,3.125,3.174603175
286,images/k07-141-s01-01.png.jpg,mouth is ?,month is?,20,15.78,,,20,15.78947368
287,images/l04-136-s00-01.png.jpg,"cold-blooded murder but , in fact , Henry Mansell's","cold-blooded murder but, in fact, Henry Maxwell's",7.84,5.94,,,7.843137255,5.940594059
288,images/k04-057-s01-02.png.jpg,with its underskirt of rose-brocade fitted her,with its understift of rose-Brocode fitted her,8.69,4.39,,,8.695652174,4.395604396
289,images/d05-025-s02-00.png.jpg,James was followed by,James was followed by,0,0,,,0,0
290,images/h06-085-s00-01.png.jpg,lines carrying the higher voltages flashover,lines carrying the higher voltages flashover,0,0,,,0,0
291,images/b04-134-s04-02.png.jpg,who has been spectacularly wrong on the great,who has been spectacularly wrong on the great,0,0,,,0,0
292,images/d04-016-s02-00.png.jpg,Such a Shamir possesses the real acid,Such a Shamir possesses the real and,5.4,4.1,,,5.405405405,4.109589041
293,images/e01-055-s00-00.png.jpg,One can remember with horror the pictures of the,One can remember with horror the pictures of the,0,0,,,0,0
294,images/b01-038-s02-02.png.jpg,"co-operation , which is the only way to solve the","co-operation, which is the only way to solve the",2.04,2.06,,,2.040816327,2.06185567
295,images/f04-043-s01-04.png.jpg,"defective , and , despite his claim to infamy ,","defective, and despite his claim to infamy,",8.51,8.6,,,8.510638298,8.602150538
296,images/f07-019a-s00-02.png.jpg,of the 18th century - that amazing epoch of,of the 18th century - that amazing epoch of,0,0,,,0,0
297,images/c02-000-s01-00.png.jpg,The num-,the name,37.5,20,,,37.5,20
298,images/n06-092-s06-01.png.jpg,"working for , as well as the townsfolk and","warring for, as well as the townsfolk and",7.14,4.81,,,7.142857143,4.819277108
299,images/n03-091-s04-04.png.jpg,from the west .,from the most.,20,13.79,,,20,13.79310345
300,images/a06-152-s00-03.png.jpg,West Germany .,West Germany.,7.14,7.4,,,7.142857143,7.407407407
301,images/f02-036-s00-08.png.jpg,Occupational Activities on Retirement .,Occupational Activities in Retirement.,5.12,3.89,,,5.128205128,3.896103896
302,images/h07-040b-s00-03.png.jpg,sited on corners or in separate courts to avoid,sited on corners or in separate courts to avoid,0,0,,,0,0
303,images/d06-091-s02-05.png.jpg,"week , they are going to have .","week, they are going to have",9.67,9.83,,,9.677419355,9.836065574
304,images/a02-090-s01-03.png.jpg,"would make the Mau Mau in Kenya "" seem like a","would make the Mau Mau in Kenya "" seem like a",0,0,,,0,0
305,images/m02-072-s01-04.png.jpg,we might get GO a bit better if he entered politics .,we might get GO a bit better if he entered politics.,1.88,1.9,,,1.886792453,1.904761905
306,images/a02-116-s02-00.png.jpg,Playwrights Arnold Wesker ( The Kitchen ),Playwrights Arnold Wesker ( The Kitchen ),0,0,,,0,0
307,images/d05-008-s02-01.png.jpg,"James had grown up in Presbyterian Scotland ,","James had grown up in Presbyterian Scotland,",2.22,2.24,,,2.222222222,2.247191011
308,images/h07-011-s00-05.png.jpg,Stevenage and 90 per cent in Hatfield .,Hevenge and 90 per cent in Flatfield.,15.38,12.98,,,15.38461538,12.98701299
309,images/c02-089-s00-01.png.jpg,dazzling dumbness called Troy,dazzling dumbness called Troy,0,0,,,0,0
310,images/a01-026u-s00-02.png.jpg,there have been secret negotiations on,there have been secret negotiations on,0,0,,,0,0
311,images/a01-128-s00-01.png.jpg,a full minute - and even his bitterest opponents,a full minute - and even his bitterest opponents,0,0,,,0,0
312,images/c03-016e-s03-01.png.jpg,first lover is a sailor who leaves her to,first lover is a sailor who leaves her to,0,0,,,0,0
313,images/a01-053x-s01-02.png.jpg,of Investigation had reported on Mr. Weaver .,of Investigation had reported on Mr. Weaver.,2.22,2.24,,,2.222222222,2.247191011
314,images/a02-082-s02-02.png.jpg,the UNIP - were convicted last month in the,the UNIP - were convicted last month in the,0,0,,,0,0
315,images/h01-030-s00-02.png.jpg,"main count of population numbers ,","main count of population numbers,",2.94,2.98,,,2.941176471,2.985074627
316,images/g04-011-s00-00.png.jpg,Meanwhile I had been asked to do a bit of Diocesan,Meanwhile I had been asked to do a bit of Diocesan,0,0,,,0,0
317,images/a01-049x-s00-01.png.jpg,sparked off the opposition by telling a,sparked off the opposition by telling a,0,0,,,0,0
318,images/e01-014-s02-00.png.jpg,' My wife,my wife,33.33,29.41,,,33.33333333,29.41176471
319,images/b01-122-s01-00.png.jpg,It is this that,It is this that,0,0,,,0,0
320,images/h02-017-s00-01.png.jpg,to us that carbromal and bromvaletone were examples,to us that cardiouial and browslestone were examples,15.68,9.9,,,15.68627451,9.900990099
321,images/k04-085-s06-00.png.jpg,' Banditti ! ',""" Brandegg, """,64.28,44.44,,,64.28571429,44.44444444
322,images/a02-062-s02-01.png.jpg,"most extraordinary things are happening . ""","most extraordinary things are happening. """,2.32,2.35,,,2.325581395,2.352941176
323,images/g06-026o-s03-02.png.jpg,the temporary assumption of the govern-,the temporary assumption of the govern-,0,0,,,0,0
324,images/g06-045c-s00-00.png.jpg,"In April of that year his first wife's brother-in-law ,","In April of that year his first wife's brother-in-law,",1.81,1.83,,,1.818181818,1.834862385
325,images/e01-032-s00-03.png.jpg,"a lace border to a handkerchief , fine-lace","a lace border to a handkerchief, fine-lace",2.32,2.35,,,2.325581395,2.352941176
326,images/a01-038-s03-01.png.jpg,"regarded with "" growing anger "" the "" gross","regarded with "" growing anger "" the "" gross",0,0,,,0,0
327,images/d01-080-s01-02.png.jpg,it is now used to mark a paragraph ending .,it is now used to work a paragraph ending,9.3,7.05,,,9.302325581,7.058823529
328,images/b04-000-s00-02.png.jpg,storm .,storm.,14.28,15.38,,,14.28571429,15.38461538
329,images/h07-071-s01-02.png.jpg,be provided only by the expansion of existing,be provided only by the expansion of existing,0,0,,,0,0
330,images/d06-086-s03-00.png.jpg,If we would only sit down and,If we would only sit down and,0,0,,,0,0
331,images/c03-094f-s00-02.png.jpg,"always palely appealing , Mr. James Maxwell ,","always palely appealing, Mr. James Maxwell,",4.44,4.49,,,4.444444444,4.494382022
332,images/c02-089-s00-03.png.jpg,"charming amid the nonsense , and Karl","charming amid the nonsense, and Karl",2.7,2.73,,,2.702702703,2.739726027
333,images/h07-025a-s01-06.png.jpg,areas .,oneas.,42.85,30.76,,,42.85714286,30.76923077
334,images/h07-030a-s00-00.png.jpg,Some development corporations have sought,Some development corporations have sought,0,0,,,0,0
335,images/k04-039-s03-01.png.jpg,shot an impatient glance at the couple .,shot an impatient glance at the couple.,2.5,2.53,,,2.5,2.53164557
336,images/h07-063a-s01-02.png.jpg,"Her Majesty's Stationery Office at Basildon , the Meteorological","the Majesty's Stationary Office at Basildon, the Meteorological",7.81,4.72,,,7.8125,4.724409449
